index,id,功能词,代名詞,特定人稱代名詞,第一人稱單數代名詞,第一人稱複數代名詞,第二人稱代名詞,第三人稱單數代名詞,第三人稱複數代名詞,非特定人稱代名詞,動詞,助動詞,副詞,介係詞,連接詞,否定詞,概數詞,數字,髒話,第二人稱複數代名詞,後置詞,特指定詞,量詞,語助詞,多用途詞,時態標定詞,過去時態標定詞,現在時態標定詞,未來時態標定詞,延續時態標定詞,社會歷程詞,家族詞,朋友詞,人類詞,情感歷程詞,正向情緒詞,負向情緒詞,焦慮詞,生氣詞,悲傷詞,認知歷程詞,洞察詞,因果詞,差距詞,暫訂詞,確切詞,限制詞,包含詞,排除詞,感知歷程詞,視覺詞,聽覺詞,感覺詞,生理歷程詞,身體詞,健康詞,性詞,攝食詞,相對詞,移動詞,空間詞,時間詞,工作詞,成就詞,休閒詞,家庭詞,金錢詞,宗教詞,死亡詞,應和詞,停頓贅詞,填充贅詞,label
2019,15358,0.392523364,0.056074766,0.037383178,0,0.009345794,0.028037383,0,0,0.018691589,0.14953271,0.018691589,0.074766355,0.056074766,0.028037383,0,0.028037383,0.018691589,0,0,0,0.009345794,0.074766355,0.065420561,0.056074766,0.065420561,0.018691589,0,0.028037383,0.018691589,0.074766355,0,0,0,0.112149533,0.074766355,0.018691589,0.018691589,0.009345794,0,0.196261682,0.074766355,0.018691589,0.018691589,0.028037383,0.009345794,0.009345794,0.018691589,0.037383178,0.009345794,0.009345794,0,0,0.028037383,0,0,0.009345794,0.018691589,0.102803738,0.009345794,0.074766355,0.037383178,0,0,0.009345794,0.018691589,0.037383178,0,0,0.046728972,0,0.018691589,0
3351,178981,0.32160804,0.037688442,0.025125628,0.002512563,0,0.022613065,0,0,0.012562814,0.120603015,0.050251256,0.050251256,0.040201005,0.027638191,0.010050251,0.022613065,0.002512563,0,0,0.030150754,0.010050251,0.025125628,0.047738693,0.052763819,0.020100503,0,0.007537688,0.005025126,0.007537688,0.030150754,0,0,0.007537688,0.01758794,0.015075377,0.005025126,0,0,0,0.14321608,0.020100503,0.01758794,0.045226131,0.020100503,0.010050251,0.002512563,0.030150754,0.012562814,0.035175879,0.010050251,0,0.020100503,0.115577889,0.042713568,0.025125628,0,0.057788945,0.082914573,0.020100503,0.042713568,0.022613065,0.002512563,0.015075377,0.012562814,0.010050251,0,0.002512563,0,0.030150754,0,0.005025126,0
3013,11421,0.342857143,0.057142857,0.028571429,0,0,0.028571429,0,0,0.028571429,0,0,0.085714286,0.028571429,0.085714286,0,0.028571429,0,0,0,0.028571429,0.028571429,0,0.085714286,0.028571429,0.028571429,0,0,0,0.028571429,0.057142857,0,0,0,0.028571429,0.028571429,0,0,0,0,0.142857143,0.028571429,0,0,0.028571429,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0.057142857,0.028571429,0.057142857,0,0.028571429,0,0,0,0.028571429,0,0,0.028571429,0,0,0
1230,130616,0.425742574,0.04950495,0.03630363,0.00660066,0,0,0.02970297,0,0.01320132,0.138613861,0.02310231,0.02970297,0.04290429,0.02310231,0.00330033,0.0330033,0.04290429,0,0,0.03630363,0.02310231,0.04950495,0.085808581,0.062706271,0.062706271,0.00330033,0.00660066,0.02970297,0.02310231,0.062706271,0,0,0.01650165,0.02640264,0.01320132,0,0,0,0,0.125412541,0.02640264,0.01980198,0.01980198,0.01320132,0.00990099,0,0.04950495,0,0.03630363,0.00660066,0,0.02310231,0.069306931,0.02640264,0.02310231,0,0.01980198,0.221122112,0.052805281,0.128712871,0.079207921,0.00990099,0.01980198,0.00990099,0.00660066,0,0.00660066,0,0.02640264,0,0,0
711,25576398,0.499173554,0.062809917,0.031404959,0.019834711,0.00661157,0.003305785,0.001652893,0,0.031404959,0.161983471,0.034710744,0.12231405,0.047933884,0.059504132,0.011570248,0.029752066,0.023140496,0.001652893,0,0.009917355,0.016528926,0.039669421,0.107438017,0.104132231,0.039669421,0.008264463,0.001652893,0.018181818,0.011570248,0.044628099,0.001652893,0.001652893,0.014876033,0.051239669,0.033057851,0.014876033,0.003305785,0.003305785,0.00661157,0.191735537,0.034710744,0.011570248,0.036363636,0.039669421,0.016528926,0.004958678,0.028099174,0.042975207,0.028099174,0.008264463,0.009917355,0.004958678,0.028099174,0,0.009917355,0.004958678,0.016528926,0.105785124,0.036363636,0.052892562,0.023140496,0.011570248,0.01322314,0.038016529,0.001652893,0.008264463,0,0,0.052892562,0.009917355,0.016528926,1
1992,268638,0.393396977,0.040572792,0.019490851,0.005568815,0.005171042,0.005966587,0.001988862,0.001193317,0.022275259,0.127684964,0.023468576,0.082338902,0.049721559,0.037788385,0.007955449,0.023070804,0.021877486,0.001193317,0,0.015513126,0.008750994,0.030230708,0.090294352,0.091089897,0.042561655,0.002386635,0.007557677,0.00318218,0.029435163,0.058870326,0.002386635,0.000397772,0.018297534,0.045743835,0.023070804,0.019490851,0,0.00477327,0.00477327,0.159506762,0.038186158,0.017501989,0.020684169,0.008750994,0.009148767,0.006762132,0.036595068,0.023468576,0.019490851,0.007955449,0.005966587,0.003579952,0.069610183,0.021081941,0.043754972,0.001988862,0.004375497,0.099045346,0.025457438,0.043754972,0.035799523,0.025855211,0.027048528,0.008353222,0.00159109,0.005966587,0.003977725,0.011137629,0.061256961,0.00636436,0.010739857,0
553,42926,0.469208211,0.060606061,0.023460411,0.011730205,0.004887586,0.005865103,0,0.000977517,0.03714565,0.129032258,0.029325513,0.110459433,0.043010753,0.048875855,0.008797654,0.029325513,0.020527859,0.002932551,0,0.020527859,0.013685239,0.025415445,0.123167155,0.102639296,0.038123167,0.004887586,0.001955034,0.007820137,0.023460411,0.027370479,0,0,0.003910068,0.039100684,0.016617791,0.016617791,0.000977517,0.00684262,0.002932551,0.197458456,0.03714565,0.019550342,0.025415445,0.027370479,0.013685239,0.004887586,0.041055718,0.035190616,0.025415445,0.002932551,0.007820137,0.004887586,0.065493646,0,0.002932551,0.002932551,0.060606061,0.107526882,0.017595308,0.060606061,0.022482893,0.025415445,0.011730205,0.007820137,0.002932551,0.018572825,0.003910068,0,0.063538612,0.03030303,0.020527859,0
3881,32753,0.227272727,0.022727273,0.022727273,0,0,0.022727273,0,0,0,0.090909091,0,0.022727273,0.045454545,0.022727273,0,0.045454545,0,0,0,0.022727273,0,0.045454545,0.022727273,0,0.022727273,0,0,0,0.022727273,0.022727273,0,0,0,0.045454545,0.022727273,0.045454545,0,0,0,0.113636364,0.045454545,0.022727273,0,0,0,0,0.045454545,0.022727273,0,0,0,0,0,0,0,0,0,0.204545455,0.045454545,0.090909091,0.068181818,0.113636364,0.068181818,0,0,0,0,0,0.022727273,0,0.022727273,0
3199,68613,0.333333333,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0
311,488865,0.5,0.1,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0
744,125996,0.452241715,0.033138402,0.027290448,0.005847953,0,0.009746589,0,0.011695906,0.005847953,0.113060429,0.038986355,0.074074074,0.048732943,0.056530214,0.019493177,0.033138402,0.01754386,0,0,0.025341131,0.019493177,0.050682261,0.087719298,0.089668616,0.033138402,0,0.005847953,0.009746589,0.01754386,0.048732943,0,0,0.013645224,0.066276803,0.033138402,0.015594542,0.005847953,0.003898635,0.003898635,0.216374269,0.035087719,0.04288499,0.031189084,0.019493177,0.009746589,0.001949318,0.058479532,0.033138402,0.015594542,0.003898635,0.003898635,0.005847953,0.015594542,0.009746589,0.005847953,0,0,0.196881092,0.048732943,0.113060429,0.050682261,0.033138402,0.027290448,0.021442495,0.023391813,0.009746589,0,0.001949318,0.04288499,0,0.005847953,0
955,66225,0.439222775,0.060099413,0.051965657,0.007230005,0.000903751,0.040668775,0.003163127,0,0.00858563,0.146407592,0.042928152,0.091730682,0.057388161,0.033438771,0.019882512,0.023045639,0.017623136,0.002711252,0,0.020334388,0.009941256,0.03253502,0.074559422,0.086308179,0.028920018,0.001355626,0.008133755,0.01626751,0.003163127,0.073203796,0,0,0.009037506,0.047446905,0.019430637,0.018075011,0.004518753,0.004518753,0.004518753,0.211929507,0.033438771,0.052869408,0.024401265,0.013104383,0.01626751,0.007230005,0.037957524,0.024853141,0.009489381,0.002259376,0.002711252,0.000451875,0.010393131,0.002711252,0.003163127,0,0.004518753,0.136918211,0.023497515,0.052417533,0.05648441,0.077722549,0.066877542,0.008133755,0,0.061003163,0.000903751,0.000903751,0.019430637,0,0.004066878,0
1077,492767,0.43289689,0.031096563,0.012274959,0.003273322,0.004091653,0.001636661,0.001636661,0.001636661,0.018821604,0.144026187,0.031914894,0.101472995,0.05400982,0.072831424,0.022094926,0.022913257,0.01309329,0,0,0.015548282,0.007364975,0.018821604,0.085106383,0.09492635,0.027823241,0.006546645,0.005728314,0.002454992,0.01309329,0.027823241,0,0,0.009819967,0.034369885,0.012274959,0.018821604,0.001636661,0.005728314,0.006546645,0.212765957,0.030278232,0.027823241,0.041734861,0.027823241,0.009001637,0.004909984,0.049099836,0.041734861,0.012274959,0.003273322,0.004091653,0.004909984,0.120294599,0.030278232,0.06710311,0.000818331,0.032733224,0.14811784,0.046644845,0.038461538,0.056464812,0.008183306,0.019639935,0.011456628,0.004909984,0.000818331,0.000818331,0,0.049099836,0.004909984,0.021276596,0
405,24266625,0.232505643,0.063205418,0,0,0,0,0,0,0.063205418,0.020316027,0.006772009,0.006772009,0.0248307,0.018058691,0,0.006772009,0.018058691,0,0,0.020316027,0.004514673,0.045146727,0.011286682,0.006772009,0.042889391,0.004514673,0.020316027,0.013544018,0.004514673,0.06772009,0,0,0.063205418,0.011286682,0.006772009,0.004514673,0,0,0,0.058690745,0.004514673,0.002257336,0.009029345,0.002257336,0,0.009029345,0.033860045,0,0,0,0,0,0.002257336,0.002257336,0,0,0,0.081264108,0.006772009,0.0248307,0.033860045,0.151241535,0.094808126,0.004514673,0.004514673,0.002257336,0,0,0.006772009,0,0,1
229,12629,0.511450382,0.022900763,0.022900763,0,0.007633588,0.015267176,0,0,0,0.145038168,0.015267176,0.053435115,0.076335878,0.030534351,0,0.015267176,0.099236641,0,0,0.06870229,0.061068702,0.114503817,0.030534351,0.038167939,0.076335878,0,0,0.061068702,0.015267176,0.030534351,0,0,0,0.045801527,0.030534351,0,0,0,0,0.13740458,0.022900763,0.015267176,0.015267176,0.007633588,0.015267176,0,0.061068702,0.015267176,0.045801527,0.007633588,0,0.022900763,0.030534351,0.007633588,0.007633588,0,0.015267176,0.229007634,0.061068702,0.13740458,0.045801527,0.007633588,0.015267176,0.015267176,0,0.015267176,0,0,0.030534351,0,0.015267176,0
731,320559,0.452881976,0.054894785,0.024702653,0.005489478,0.004574565,0.013723696,0.000914913,0,0.030192132,0.175663312,0.036596523,0.092406221,0.045745654,0.052150046,0.005489478,0.026532479,0.015553522,0.003659652,0,0.024702653,0.010978957,0.029277219,0.085086917,0.114364135,0.043000915,0.000914913,0.013723696,0.01189387,0.016468435,0.077767612,0.017383349,0,0.026532479,0.040256176,0.017383349,0.012808783,0.000914913,0.002744739,0.005489478,0.215004575,0.040256176,0.024702653,0.032021958,0.034766697,0.015553522,0.003659652,0.043915828,0.042086002,0.029277219,0.007319305,0.006404392,0.001829826,0.091491308,0.018298262,0.021957914,0.001829826,0.053979872,0.115279048,0.027447392,0.051235133,0.033851784,0.010978957,0.013723696,0.033851784,0.000914913,0.006404392,0.003659652,0,0.075022873,0.007319305,0.02378774,0
2705,66207,0.362318841,0.019323671,0.004830918,0.004830918,0,0,0,0,0.014492754,0.130434783,0.033816425,0.06763285,0.082125604,0.009661836,0.019323671,0.033816425,0.004830918,0,0,0.019323671,0.004830918,0.019323671,0.06763285,0.09178744,0.019323671,0,0.004830918,0.004830918,0.009661836,0.009661836,0,0,0.009661836,0.043478261,0.009661836,0.024154589,0.004830918,0,0.004830918,0.125603865,0.024154589,0.024154589,0.033816425,0.009661836,0.024154589,0.004830918,0.019323671,0.004830918,0.014492754,0.009661836,0,0,0.014492754,0,0.004830918,0,0.014492754,0.125603865,0.009661836,0.096618357,0.028985507,0.019323671,0.014492754,0.004830918,0,0.019323671,0,0,0.024154589,0,0,0
619,25215695,0.244755245,0.013986014,0.006993007,0,0,0,0.006993007,0,0.006993007,0.090909091,0.006993007,0.020979021,0.06993007,0.020979021,0.006993007,0,0.006993007,0,0,0.020979021,0.027972028,0.013986014,0.034965035,0.055944056,0.055944056,0,0.020979021,0.013986014,0.020979021,0.027972028,0,0,0,0.055944056,0.020979021,0.034965035,0,0.006993007,0,0.097902098,0.027972028,0,0.006993007,0.013986014,0.006993007,0.013986014,0.020979021,0.013986014,0.027972028,0.013986014,0.006993007,0,0.013986014,0,0.013986014,0,0,0.132867133,0.048951049,0.048951049,0.027972028,0.062937063,0.034965035,0.020979021,0.006993007,0.034965035,0,0.006993007,0.020979021,0,0,1
68,23106770,0.317791411,0.011042945,0.003680982,0,0.002453988,0.001226994,0,0,0.007361963,0.067484663,0.012269939,0.058895706,0.061349693,0.028220859,0.001226994,0.026993865,0.011042945,0,0,0.02208589,0.009815951,0.063803681,0.029447853,0.036809816,0.025766871,0.001226994,0.009815951,0.007361963,0.007361963,0.007361963,0,0,0,0.028220859,0.018404908,0.002453988,0,0.001226994,0,0.101840491,0.009815951,0.009815951,0.013496933,0.011042945,0.012269939,0.008588957,0.026993865,0.008588957,0.025766871,0.007361963,0.002453988,0.007361963,0.025766871,0.001226994,0,0.001226994,0.023312883,0.150920245,0.026993865,0.068711656,0.058895706,0.009815951,0.012269939,0,0.001226994,0.025766871,0.002453988,0,0.026993865,0.001226994,0.003680982,1
2518,42019,0.372860636,0.050122249,0.040342298,0.008557457,0.007334963,0.02200489,0.001222494,0,0.009779951,0.113691932,0.020782396,0.070904645,0.039119804,0.045232274,0.002444988,0.028117359,0.028117359,0,0,0.017114914,0.004889976,0.028117359,0.06601467,0.067237164,0.023227384,0,0.007334963,0.004889976,0.011002445,0.056234719,0,0,0.014669927,0.036674817,0.015892421,0.011002445,0.001222494,0.001222494,0.001222494,0.188264059,0.036674817,0.017114914,0.02200489,0.018337408,0.015892421,0.009779951,0.051344743,0.029339853,0.055012225,0.009779951,0.004889976,0.014669927,0.067237164,0.030562347,0.012224939,0.004889976,0.024449878,0.121026895,0.034229829,0.047677262,0.042787286,0.020782396,0.013447433,0.008557457,0.002444988,0.004889976,0.001222494,0,0.057457213,0.004889976,0.014669927,0
1257,531058,0.424460432,0.047276465,0.017471737,0.004110997,0.001027749,0.004110997,0.007194245,0.001027749,0.029804728,0.098663926,0.039054471,0.067831449,0.059609455,0.05344296,0.024665982,0.027749229,0.012332991,0,0,0.019527235,0.01336074,0.021582734,0.103802672,0.140801644,0.019527235,0,0.009249743,0.004110997,0.006166495,0.083247688,0.002055498,0,0.059609455,0.042137718,0.02672148,0.011305242,0,0.001027749,0.008221994,0.171634121,0.023638232,0.014388489,0.034943474,0.011305242,0.014388489,0.005138746,0.041109969,0.038026721,0.031860226,0.006166495,0.006166495,0.006166495,0.067831449,0.003083248,0.041109969,0.01336074,0.047276465,0.078108941,0.011305242,0.043165468,0.018499486,0.01336074,0.015416238,0.068859198,0.002055498,0.002055498,0.001027749,0.002055498,0.04008222,0.003083248,0.003083248,0
3643,180290,0.290410959,0.030136986,0.019178082,0.002739726,0,0.016438356,0,0,0.010958904,0.120547945,0.049315068,0.043835616,0.038356164,0.021917808,0.005479452,0.019178082,0,0,0,0.030136986,0.008219178,0.019178082,0.043835616,0.052054795,0.021917808,0,0.008219178,0.005479452,0.008219178,0.021917808,0,0,0.005479452,0.021917808,0.019178082,0.005479452,0,0,0,0.128767123,0.01369863,0.016438356,0.049315068,0.019178082,0.005479452,0.002739726,0.02739726,0.008219178,0.035616438,0.008219178,0,0.021917808,0.126027397,0.046575342,0.02739726,0,0.063013699,0.082191781,0.019178082,0.043835616,0.021917808,0.002739726,0.016438356,0.01369863,0.010958904,0,0.002739726,0,0.030136986,0,0.002739726,0
1297,88253,0.4230563,0.031635389,0.013404826,0.003753351,0,0.002680965,0.006434316,0.001072386,0.018766756,0.110991957,0.027345845,0.083646113,0.044504021,0.045040214,0.010723861,0.024128686,0.029490617,0.001072386,0,0.038069705,0.020911528,0.046648794,0.084182306,0.066487936,0.064879357,0.006434316,0.009651475,0.015549598,0.033243968,0.038069705,0.002680965,0,0.01233244,0.041286863,0.025737265,0.007506702,0.000536193,0.002144772,0.002680965,0.167828418,0.039142091,0.013404826,0.026273458,0.018766756,0.014477212,0.003753351,0.042895442,0.021447721,0.037533512,0.008579088,0.004289544,0.016621984,0.071849866,0.018230563,0.025201072,0.002144772,0.028954424,0.131903485,0.028418231,0.06541555,0.050402145,0.011260054,0.01769437,0.024128686,0.003217158,0.004289544,0.000536193,0.003217158,0.056300268,0.003217158,0.013404826,0
3854,103031,0.23943662,0.014084507,0,0,0,0,0,0,0.014084507,0.070422535,0.028169014,0.028169014,0.014084507,0.014084507,0.014084507,0.070422535,0.014084507,0,0,0.028169014,0.014084507,0.028169014,0.014084507,0,0,0,0,0,0,0.014084507,0,0,0.014084507,0.028169014,0,0,0,0,0,0.098591549,0.014084507,0.014084507,0.014084507,0.014084507,0,0,0.028169014,0.014084507,0.042253521,0.028169014,0,0.014084507,0,0,0,0,0,0.14084507,0.028169014,0.126760563,0.028169014,0.042253521,0,0.014084507,0,0,0,0,0.028169014,0,0.014084507,0
1832,60732,0.4,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
3474,25588,0.31,0.02,0.008421053,0.001578947,0.004210526,0.002105263,0,0.000526316,0.011578947,0.073157895,0.018421053,0.054210526,0.046842105,0.038421053,0.011578947,0.030526316,0.013157895,0,0,0.015263158,0.007368421,0.024736842,0.06,0.076842105,0.020526316,0.000526316,0.004736842,0.010526316,0.004736842,0.026842105,0.003684211,0,0.009473684,0.033684211,0.016315789,0.011052632,0.003157895,0.002105263,0.002105263,0.134736842,0.018421053,0.014210526,0.022105263,0.017894737,0.01,0.008421053,0.031578947,0.02,0.025263158,0.012105263,0.000526316,0.008421053,0.04,0.005789474,0.005789474,0.002105263,0.029473684,0.088947368,0.013157895,0.057894737,0.021052632,0.013157895,0.013684211,0.008421053,0.003157895,0.011052632,0.000526316,0.000526316,0.030526316,0,0.004210526,0
486,24697199,0.372413793,0.04137931,0.020689655,0.006896552,0,0.013793103,0,0,0.020689655,0.075862069,0.013793103,0.055172414,0.04137931,0.020689655,0,0.020689655,0.027586207,0,0,0.020689655,0.027586207,0.075862069,0.075862069,0.055172414,0.027586207,0,0.013793103,0.006896552,0.006896552,0.027586207,0,0,0.006896552,0.04137931,0.013793103,0,0,0,0,0.15862069,0.04137931,0.013793103,0.013793103,0.027586207,0.013793103,0,0.034482759,0,0.04137931,0.020689655,0,0.013793103,0,0,0,0,0,0.144827586,0.055172414,0.062068966,0.034482759,0.020689655,0.020689655,0.013793103,0.006896552,0,0,0,0.034482759,0,0,1
2827,36146,0.35483871,0.053763441,0.016129032,0,0.010752688,0,0,0.005376344,0.037634409,0.112903226,0.032258065,0.080645161,0.048387097,0.021505376,0.016129032,0.053763441,0.021505376,0,0,0.016129032,0.005376344,0.021505376,0.02688172,0.02688172,0.021505376,0,0.010752688,0.005376344,0.005376344,0.075268817,0,0,0.02688172,0.059139785,0.021505376,0.016129032,0.005376344,0.010752688,0,0.150537634,0.010752688,0.021505376,0.032258065,0.010752688,0.010752688,0.010752688,0.032258065,0.010752688,0.037634409,0.016129032,0.010752688,0.005376344,0.010752688,0,0.010752688,0,0,0.166666667,0.032258065,0.086021505,0.048387097,0.010752688,0.010752688,0.005376344,0.005376344,0.005376344,0.005376344,0.005376344,0.005376344,0,0,0
461,26108,0.479674797,0.093495935,0.06097561,0.016260163,0.004065041,0.028455285,0.004065041,0.004065041,0.032520325,0.154471545,0.024390244,0.06097561,0.044715447,0.036585366,0.016260163,0.016260163,0.008130081,0,0.004065041,0.004065041,0.004065041,0.048780488,0.12601626,0.158536585,0.032520325,0,0.012195122,0.008130081,0.012195122,0.089430894,0,0,0.016260163,0.052845528,0.024390244,0.016260163,0.004065041,0,0.008130081,0.150406504,0.024390244,0.012195122,0.040650407,0.016260163,0.004065041,0.004065041,0.048780488,0.012195122,0.036585366,0.016260163,0.004065041,0.012195122,0.073170732,0.008130081,0.044715447,0,0.036585366,0.06504065,0.008130081,0.012195122,0.040650407,0.012195122,0.008130081,0.040650407,0,0,0,0.004065041,0.06504065,0,0,0
